"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Gemeentenaam_1";"Codering_3";"WekelijkseSporters_6";"Eenzaam_28"
"33059";"20300";"MW00000";"BU03020003";"2020JJ00";"Nunspeet";"BU03020003";"43.1";"39.7"
"33062";"20300";"MW00000";"BU03020005";"2020JJ00";"Nunspeet";"BU03020005";"40.6";"41.2"
"33065";"20300";"MW00000";"BU03020006";"2020JJ00";"Nunspeet";"BU03020006";"49.9";"38.2"
"33068";"20300";"MW00000";"BU03020007";"2020JJ00";"Nunspeet";"BU03020007";"40.6";"40.2"
"33071";"20300";"MW00000";"BU03020008";"2020JJ00";"Nunspeet";"BU03020008";"43.6";"45.6"
"33074";"20300";"MW00000";"BU03020009";"2020JJ00";"Nunspeet";"BU03020009";"43.2";"40.1"
"33077";"20300";"MW00000";"WK030201";"2020JJ00";"Nunspeet";"WK030201";"43.5";"38.3"
"33080";"20300";"MW00000";"BU03020100";"2020JJ00";"Nunspeet";"BU03020100";"44.1";"38.5"
"33083";"20300";"MW00000";"BU03020101";"2020JJ00";"Nunspeet";"BU03020101";"43.9";"38.2"
"33086";"20300";"MW00000";"BU03020107";"2020JJ00";"Nunspeet";"BU03020107";"39.0";"42.1"
"33089";"20300";"MW00000";"BU03020108";"2020JJ00";"Nunspeet";"BU03020108";"43.2";"37.3"
"33092";"20300";"MW00000";"BU03020109";"2020JJ00";"Nunspeet";"BU03020109";"42.0";"39.4"
"33095";"20300";"MW00000";"GM0579";"2020JJ00";"Oegstgeest";"GM0579";"57.0";"45.1"
"33098";"20300";"MW00000";"WK057900";"2020JJ00";"Oegstgeest";"WK057900";"57.0";"45.1"
"33101";"20300";"MW00000";"BU05790001";"2020JJ00";"Oegstgeest";"BU05790001";"65.1";"41.6"
"33104";"20300";"MW00000";"BU05790002";"2020JJ00";"Oegstgeest";"BU05790002";"63.2";"41.8"
"33107";"20300";"MW00000";"BU05790003";"2020JJ00";"Oegstgeest";"BU05790003";"48.8";"44.4"
"33110";"20300";"MW00000";"BU05790011";"2020JJ00";"Oegstgeest";"BU05790011";"64.4";"41.0"
"33113";"20300";"MW00000";"BU05790012";"2020JJ00";"Oegstgeest";"BU05790012";"61.0";"43.2"
"33116";"20300";"MW00000";"BU05790013";"2020JJ00";"Oegstgeest";"BU05790013";"45.3";"55.2"
"33119";"20300";"MW00000";"BU05790014";"2020JJ00";"Oegstgeest";"BU05790014";"53.7";"46.3"
"33122";"20300";"MW00000";"BU05790015";"2020JJ00";"Oegstgeest";"BU05790015";"43.9";"52.9"
"33125";"20300";"MW00000";"BU05790021";"2020JJ00";"Oegstgeest";"BU05790021";"53.3";"44.6"
"33128";"20300";"MW00000";"BU05790022";"2020JJ00";"Oegstgeest";"BU05790022";"56.7";"44.8"
"33131";"20300";"MW00000";"BU05790023";"2020JJ00";"Oegstgeest";"BU05790023";"54.7";"43.4"
"33134";"20300";"MW00000";"BU05790024";"2020JJ00";"Oegstgeest";"BU05790024";"60.2";"43.0"
"33137";"20300";"MW00000";"GM0823";"2020JJ00";"Oirschot";"GM0823";"55.3";"40.0"
"33140";"20300";"MW00000";"WK082300";"2020JJ00";"Oirschot";"WK082300";"55.6";"41.3"
"33143";"20300";"MW00000";"BU08230000";"2020JJ00";"Oirschot";"BU08230000";"52.1";"45.3"
"33146";"20300";"MW00000";"BU08230001";"2020JJ00";"Oirschot";"BU08230001";"57.5";"35.8"
"33149";"20300";"MW00000";"BU08230002";"2020JJ00";"Oirschot";"BU08230002";"56.8";"40.2"
"33152";"20300";"MW00000";"BU08230003";"2020JJ00";"Oirschot";"BU08230003";"56.8";"40.2"
"33155";"20300";"MW00000";"BU08230004";"2020JJ00";"Oirschot";"BU08230004";"62.0";"35.4"
"33158";"20300";"MW00000";"BU08230005";"2020JJ00";"Oirschot";"BU08230005";"54.9";"37.2"
"33161";"20300";"MW00000";"BU08230008";"2020JJ00";"Oirschot";"BU08230008";"61.1";"37.0"
"33164";"20300";"MW00000";"BU08230009";"2020JJ00";"Oirschot";"BU08230009";"56.5";"36.2"
"33167";"20300";"MW00000";"WK082301";"2020JJ00";"Oirschot";"WK082301";"54.7";"38.3"
"33170";"20300";"MW00000";"BU08230100";"2020JJ00";"Oirschot";"BU08230100";"56.8";"38.3"
"33173";"20300";"MW00000";"BU08230109";"2020JJ00";"Oirschot";"BU08230109";"53.8";"38.3"
"33176";"20300";"MW00000";"WK082302";"2020JJ00";"Oirschot";"WK082302";"55.2";"38.2"
"33179";"20300";"MW00000";"BU08230200";"2020JJ00";"Oirschot";"BU08230200";"55.3";"39.2"
"33182";"20300";"MW00000";"BU08230208";"2020JJ00";"Oirschot";"BU08230208";"50.4";"34.6"
"33185";"20300";"MW00000";"BU08230209";"2020JJ00";"Oirschot";"BU08230209";"56.8";"35.4"
"33188";"20300";"MW00000";"WK082303";"2020JJ00";"Oirschot";"WK082303";"54.2";"38.4"
"33191";"20300";"MW00000";"BU08230300";"2020JJ00";"Oirschot";"BU08230300";"54.2";"39.3"
"33194";"20300";"MW00000";"BU08230309";"2020JJ00";"Oirschot";"BU08230309";"54.0";"36.7"
"33197";"20300";"MW00000";"GM0824";"2020JJ00";"Oisterwijk";"GM0824";"56.3";"42.0"
"33200";"20300";"MW00000";"WK082401";"2020JJ00";"Oisterwijk";"WK082401";"59.3";"37.4"
"33203";"20300";"MW00000";"BU08240101";"2020JJ00";"Oisterwijk";"BU08240101";"59.3";"37.4"
"33206";"20300";"MW00000";"WK082402";"2020JJ00";"Oisterwijk";"WK082402";"54.1";"43.4"
"33209";"20300";"MW00000";"BU08240201";"2020JJ00";"Oisterwijk";"BU08240201";"55.0";"42.9"
"33212";"20300";"MW00000";"BU08240202";"2020JJ00";"Oisterwijk";"BU08240202";"52.3";"44.4"
"33215";"20300";"MW00000";"WK082403";"2020JJ00";"Oisterwijk";"WK082403";"54.2";"38.1"
"33218";"20300";"MW00000";"BU08240301";"2020JJ00";"Oisterwijk";"BU08240301";"54.2";"38.1"
"33221";"20300";"MW00000";"WK082404";"2020JJ00";"Oisterwijk";"WK082404";"57.7";"39.5"
"33224";"20300";"MW00000";"BU08240401";"2020JJ00";"Oisterwijk";"BU08240401";"58.3";"39.9"
"33227";"20300";"MW00000";"BU08240402";"2020JJ00";"Oisterwijk";"BU08240402";"53.3";"36.5"
"33230";"20300";"MW00000";"WK082405";"2020JJ00";"Oisterwijk";"WK082405";"56.3";"38.3"
"33233";"20300";"MW00000";"BU08240501";"2020JJ00";"Oisterwijk";"BU08240501";"56.3";"38.3"
"33236";"20300";"MW00000";"WK082406";"2020JJ00";"Oisterwijk";"WK082406";"65.5";"36.8"
"33239";"20300";"MW00000";"BU08240601";"2020JJ00";"Oisterwijk";"BU08240601";"65.5";"36.8"
"33242";"20300";"MW00000";"WK082407";"2020JJ00";"Oisterwijk";"WK082407";"58.0";"39.4"
"33245";"20300";"MW00000";"BU08240701";"2020JJ00";"Oisterwijk";"BU08240701";"58.0";"39.4"
"33248";"20300";"MW00000";"WK082408";"2020JJ00";"Oisterwijk";"WK082408";"51.7";"44.6"
"33251";"20300";"MW00000";"BU08240801";"2020JJ00";"Oisterwijk";"BU08240801";"57.5";"41.1"
"33254";"20300";"MW00000";"BU08240802";"2020JJ00";"Oisterwijk";"BU08240802";"40.3";"46.7"
"33257";"20300";"MW00000";"BU08240803";"2020JJ00";"Oisterwijk";"BU08240803";"53.7";"46.3"
"33260";"20300";"MW00000";"WK082409";"2020JJ00";"Oisterwijk";"WK082409";"62.8";"38.6"
"33263";"20300";"MW00000";"BU08240901";"2020JJ00";"Oisterwijk";"BU08240901";"71.0";"33.6"
"33266";"20300";"MW00000";"BU08240902";"2020JJ00";"Oisterwijk";"BU08240902";"60.8";"39.6"
"33269";"20300";"MW00000";"BU08240903";"2020JJ00";"Oisterwijk";"BU08240903";"62.4";"38.8"
"33272";"20300";"MW00000";"BU08240904";"2020JJ00";"Oisterwijk";"BU08240904";"62.6";"39.1"
"33275";"20300";"MW00000";"WK082410";"2020JJ00";"Oisterwijk";"WK082410";"56.4";"35.1"
"33278";"20300";"MW00000";"BU08241001";"2020JJ00";"Oisterwijk";"BU08241001";"56.4";"35.1"
"33281";"20300";"MW00000";"WK082411";"2020JJ00";"Oisterwijk";"WK082411";"54.2";"45.0"
"33284";"20300";"MW00000";"BU08241102";"2020JJ00";"Oisterwijk";"BU08241102";"57.7";"43.7"
"33287";"20300";"MW00000";"BU08241103";"2020JJ00";"Oisterwijk";"BU08241103";"71.1";"33.1"
"33290";"20300";"MW00000";"BU08241104";"2020JJ00";"Oisterwijk";"BU08241104";"50.9";"47.2"
"33293";"20300";"MW00000";"WK082412";"2020JJ00";"Oisterwijk";"WK082412";"66.4";"37.7"
"33296";"20300";"MW00000";"BU08241201";"2020JJ00";"Oisterwijk";"BU08241201";"66.4";"37.7"
"33299";"20300";"MW00000";"WK082413";"2020JJ00";"Oisterwijk";"WK082413";"50.9";"48.0"
"33302";"20300";"MW00000";"BU08241301";"2020JJ00";"Oisterwijk";"BU08241301";"50.7";"47.7"
"33305";"20300";"MW00000";"BU08241302";"2020JJ00";"Oisterwijk";"BU08241302";"51.0";"48.1"
"33308";"20300";"MW00000";"WK082414";"2020JJ00";"Oisterwijk";"WK082414";"56.4";"34.3"
"33311";"20300";"MW00000";"BU08241402";"2020JJ00";"Oisterwijk";"BU08241402";"56.4";"34.3"
"33314";"20300";"MW00000";"WK082415";"2020JJ00";"Oisterwijk";"WK082415";"53.8";"35.6"
"33317";"20300";"MW00000";"BU08241501";"2020JJ00";"Oisterwijk";"BU08241501";"53.8";"35.6"
"33320";"20300";"MW00000";"GM1895";"2020JJ00";"Oldambt";"GM1895";"34.5";"49.3"
"33323";"20300";"MW00000";"WK189500";"2020JJ00";"Oldambt";"WK189500";"35.0";"50.8"
"33326";"20300";"MW00000";"BU18950000";"2020JJ00";"Oldambt";"BU18950000";"32.1";"53.2"
"33329";"20300";"MW00000";"BU18950001";"2020JJ00";"Oldambt";"BU18950001";"31.5";"53.8"
"33332";"20300";"MW00000";"BU18950002";"2020JJ00";"Oldambt";"BU18950002";"38.6";"48.7"
"33335";"20300";"MW00000";"BU18950003";"2020JJ00";"Oldambt";"BU18950003";"31.6";"54.0"
"33338";"20300";"MW00000";"BU18950004";"2020JJ00";"Oldambt";"BU18950004";"34.4";"41.5"
"33341";"20300";"MW00000";"BU18950005";"2020JJ00";"Oldambt";"BU18950005";"44.4";"40.6"
"33344";"20300";"MW00000";"BU18950006";"2020JJ00";"Oldambt";"BU18950006";"35.4";"50.4"
"33347";"20300";"MW00000";"BU18950007";"2020JJ00";"Oldambt";"BU18950007";"41.8";"42.7"
"33350";"20300";"MW00000";"BU18950008";"2020JJ00";"Oldambt";"BU18950008";"38.4";"49.4"
"33353";"20300";"MW00000";"BU18950009";"2020JJ00";"Oldambt";"BU18950009";"41.7";"44.8"
"33356";"20300";"MW00000";"WK189501";"2020JJ00";"Oldambt";"WK189501";"29.6";"49.9"
"33359";"20300";"MW00000";"BU18950100";"2020JJ00";"Oldambt";"BU18950100";"26.5";"48.8"
"33362";"20300";"MW00000";"BU18950101";"2020JJ00";"Oldambt";"BU18950101";"33.0";"50.1"
"33365";"20300";"MW00000";"BU18950102";"2020JJ00";"Oldambt";"BU18950102";"21.6";"56.4"
"33368";"20300";"MW00000";"BU18950103";"2020JJ00";"Oldambt";"BU18950103";"37.8";"54.0"
"33371";"20300";"MW00000";"BU18950104";"2020JJ00";"Oldambt";"BU18950104";"33.7";"46.3"
"33374";"20300";"MW00000";"WK189502";"2020JJ00";"Oldambt";"WK189502";"37.3";"52.9"
"33377";"20300";"MW00000";"BU18950200";"2020JJ00";"Oldambt";"BU18950200";"38.2";"53.7"
"33380";"20300";"MW00000";"BU18950209";"2020JJ00";"Oldambt";"BU18950209";"35.6";"51.5"
"33383";"20300";"MW00000";"WK189503";"2020JJ00";"Oldambt";"WK189503";"31.8";"53.8"
"33386";"20300";"MW00000";"BU18950300";"2020JJ00";"Oldambt";"BU18950300";"32.4";"52.4"
"33389";"20300";"MW00000";"BU18950301";"2020JJ00";"Oldambt";"BU18950301";"29.6";"56.4"
"33392";"20300";"MW00000";"BU18950302";"2020JJ00";"Oldambt";"BU18950302";"27.0";"55.9"
"33395";"20300";"MW00000";"BU18950309";"2020JJ00";"Oldambt";"BU18950309";"40.2";"47.8"
"33398";"20300";"MW00000";"WK189504";"2020JJ00";"Oldambt";"WK189504";"39.3";"47.4"
"33401";"20300";"MW00000";"BU18950400";"2020JJ00";"Oldambt";"BU18950400";"39.3";"47.4"
"33404";"20300";"MW00000";"WK189505";"2020JJ00";"Oldambt";"WK189505";"21.7";"53.7"
"33407";"20300";"MW00000";"BU18950500";"2020JJ00";"Oldambt";"BU18950500";"24.8";"49.9"
"33410";"20300";"MW00000";"BU18950501";"2020JJ00";"Oldambt";"BU18950501";"22.5";"53.4"
"33413";"20300";"MW00000";"BU18950502";"2020JJ00";"Oldambt";"BU18950502";"19.8";"55.4"
"33416";"20300";"MW00000";"WK189506";"2020JJ00";"Oldambt";"WK189506";"37.4";"44.1"
"33419";"20300";"MW00000";"BU18950600";"2020JJ00";"Oldambt";"BU18950600";"35.2";"43.6"
"33422";"20300";"MW00000";"BU18950601";"2020JJ00";"Oldambt";"BU18950601";"38.2";"45.2"
"33425";"20300";"MW00000";"BU18950602";"2020JJ00";"Oldambt";"BU18950602";"37.4";"46.4"
"33428";"20300";"MW00000";"BU18950603";"2020JJ00";"Oldambt";"BU18950603";"45.4";"36.2"
"33431";"20300";"MW00000";"BU18950604";"2020JJ00";"Oldambt";"BU18950604";"39.7";"42.8"
"33434";"20300";"MW00000";"BU18950605";"2020JJ00";"Oldambt";"BU18950605";"34.8";"48.3"
"33437";"20300";"MW00000";"WK189507";"2020JJ00";"Oldambt";"WK189507";"39.6";"44.1"
"33440";"20300";"MW00000";"BU18950700";"2020JJ00";"Oldambt";"BU18950700";"39.3";"44.4"
"33443";"20300";"MW00000";"BU18950708";"2020JJ00";"Oldambt";"BU18950708";"41.0";"43.3"
"33446";"20300";"MW00000";"BU18950709";"2020JJ00";"Oldambt";"BU18950709";"42.0";"38.2"
"33449";"20300";"MW00000";"WK189508";"2020JJ00";"Oldambt";"WK189508";"37.5";"42.9"
"33452";"20300";"MW00000";"BU18950800";"2020JJ00";"Oldambt";"BU18950800";"39.0";"43.0"
"33455";"20300";"MW00000";"BU18950801";"2020JJ00";"Oldambt";"BU18950801";"34.6";"45.4"
"33458";"20300";"MW00000";"BU18950802";"2020JJ00";"Oldambt";"BU18950802";"41.0";"37.4"
"33461";"20300";"MW00000";"BU18950803";"2020JJ00";"Oldambt";"BU18950803";"34.2";"42.2"
"33464";"20300";"MW00000";"BU18950809";"2020JJ00";"Oldambt";"BU18950809";"39.9";"42.2"
"33467";"20300";"MW00000";"WK189509";"2020JJ00";"Oldambt";"WK189509";"35.2";"48.5"
"33470";"20300";"MW00000";"BU18950900";"2020JJ00";"Oldambt";"BU18950900";"35.3";"48.6"
"33473";"20300";"MW00000";"BU18950901";"2020JJ00";"Oldambt";"BU18950901";"30.7";"52.7"
"33476";"20300";"MW00000";"BU18950902";"2020JJ00";"Oldambt";"BU18950902";"34.6";"45.6"
"33479";"20300";"MW00000";"BU18950903";"2020JJ00";"Oldambt";"BU18950903";"46.6";"48.6"
"33482";"20300";"MW00000";"BU18950904";"2020JJ00";"Oldambt";"BU18950904";"34.8";"47.4"
"33485";"20300";"MW00000";"BU18950905";"2020JJ00";"Oldambt";"BU18950905";"42.4";"43.6"
"33488";"20300";"MW00000";"BU18950907";"2020JJ00";"Oldambt";"BU18950907";"38.2";"46.3"
"33491";"20300";"MW00000";"BU18950909";"2020JJ00";"Oldambt";"BU18950909";"42.7";"39.0"
"33494";"20300";"MW00000";"WK189510";"2020JJ00";"Oldambt";"WK189510";"30.8";"51.9"
"33497";"20300";"MW00000";"BU18951000";"2020JJ00";"Oldambt";"BU18951000";"30.1";"53.0"
"33500";"20300";"MW00000";"BU18951001";"2020JJ00";"Oldambt";"BU18951001";"32.5";"49.8"
"33503";"20300";"MW00000";"BU18951009";"2020JJ00";"Oldambt";"BU18951009";"34.7";"44.6"
"33506";"20300";"MW00000";"GM0269";"2020JJ00";"Oldebroek";"GM0269";"42.7";"42.2"
"33509";"20300";"MW00000";"WK026900";"2020JJ00";"Oldebroek";"WK026900";"41.7";"41.5"
"33512";"20300";"MW00000";"BU02690000";"2020JJ00";"Oldebroek";"BU02690000";"39.3";"44.1"
"33515";"20300";"MW00000";"BU02690001";"2020JJ00";"Oldebroek";"BU02690001";"46.0";"37.4"
"33518";"20300";"MW00000";"BU02690002";"2020JJ00";"Oldebroek";"BU02690002";"40.7";"40.1"
"33521";"20300";"MW00000";"BU02690004";"2020JJ00";"Oldebroek";"BU02690004";"39.7";"42.5"
"33524";"20300";"MW00000";"BU02690005";"2020JJ00";"Oldebroek";"BU02690005";"46.4";"38.6"
"33527";"20300";"MW00000";"BU02690006";"2020JJ00";"Oldebroek";"BU02690006";"42.6";"37.1"
"33530";"20300";"MW00000";"BU02690007";"2020JJ00";"Oldebroek";"BU02690007";"40.9";"36.5"
"33533";"20300";"MW00000";"BU02690008";"2020JJ00";"Oldebroek";"BU02690008";"42.6";"39.1"
"33536";"20300";"MW00000";"BU02690009";"2020JJ00";"Oldebroek";"BU02690009";"58.4";"51.2"
"33539";"20300";"MW00000";"WK026901";"2020JJ00";"Oldebroek";"WK026901";"43.6";"43.3"
"33542";"20300";"MW00000";"BU02690100";"2020JJ00";"Oldebroek";"BU02690100";"40.5";"45.9"
"33545";"20300";"MW00000";"BU02690101";"2020JJ00";"Oldebroek";"BU02690101";"42.1";"44.3"
"33548";"20300";"MW00000";"BU02690102";"2020JJ00";"Oldebroek";"BU02690102";"45.6";"41.6"
"33551";"20300";"MW00000";"BU02690103";"2020JJ00";"Oldebroek";"BU02690103";"46.5";"40.5"
"33554";"20300";"MW00000";"BU02690104";"2020JJ00";"Oldebroek";"BU02690104";"48.2";"40.8"
"33557";"20300";"MW00000";"BU02690105";"2020JJ00";"Oldebroek";"BU02690105";"40.6";"37.4"
"33560";"20300";"MW00000";"BU02690106";"2020JJ00";"Oldebroek";"BU02690106";"39.8";"40.6"
"33563";"20300";"MW00000";"BU02690107";"2020JJ00";"Oldebroek";"BU02690107";"55.4";"39.9"
"33566";"20300";"MW00000";"BU02690108";"2020JJ00";"Oldebroek";"BU02690108";"41.2";"37.5"
"33569";"20300";"MW00000";"BU02690109";"2020JJ00";"Oldebroek";"BU02690109";"47.5";"40.3"
"33572";"20300";"MW00000";"BU02690110";"2020JJ00";"Oldebroek";"BU02690110";"38.4";"63.4"
"33575";"20300";"MW00000";"WK026902";"2020JJ00";"Oldebroek";"WK026902";"40.5";"37.3"
"33578";"20300";"MW00000";"BU02690200";"2020JJ00";"Oldebroek";"BU02690200";"39.9";"37.2"
"33581";"20300";"MW00000";"BU02690201";"2020JJ00";"Oldebroek";"BU02690201";"42.2";"36.7"
"33584";"20300";"MW00000";"BU02690203";"2020JJ00";"Oldebroek";"BU02690203";"44.7";"36.5"
"33587";"20300";"MW00000";"BU02690208";"2020JJ00";"Oldebroek";"BU02690208";"39.8";"38.0"
"33590";"20300";"MW00000";"BU02690209";"2020JJ00";"Oldebroek";"BU02690209";"40.8";"35.7"
"33593";"20300";"MW00000";"BU02690210";"2020JJ00";"Oldebroek";"BU02690210";"42.1";"35.4"
"33596";"20300";"MW00000";"GM0173";"2020JJ00";"Oldenzaal";"GM0173";"52.2";"44.7"
"33599";"20300";"MW00000";"WK017301";"2020JJ00";"Oldenzaal";"WK017301";"46.7";"51.5"
"33602";"20300";"MW00000";"BU01730100";"2020JJ00";"Oldenzaal";"BU01730100";"46.7";"51.5"
"33605";"20300";"MW00000";"WK017302";"2020JJ00";"Oldenzaal";"WK017302";"49.6";"47.5"
"33608";"20300";"MW00000";"BU01730200";"2020JJ00";"Oldenzaal";"BU01730200";"49.6";"47.5"
"33611";"20300";"MW00000";"WK017303";"2020JJ00";"Oldenzaal";"WK017303";"47.6";"48.9"
"33614";"20300";"MW00000";"BU01730300";"2020JJ00";"Oldenzaal";"BU01730300";"47.6";"48.9"
"33617";"20300";"MW00000";"WK017304";"2020JJ00";"Oldenzaal";"WK017304";"52.9";"43.8"
"33620";"20300";"MW00000";"BU01730400";"2020JJ00";"Oldenzaal";"BU01730400";"52.9";"43.8"
"33623";"20300";"MW00000";"WK017305";"2020JJ00";"Oldenzaal";"WK017305";"58.3";"41.0"
"33626";"20300";"MW00000";"BU01730500";"2020JJ00";"Oldenzaal";"BU01730500";"58.3";"41.0"
"33629";"20300";"MW00000";"WK017306";"2020JJ00";"Oldenzaal";"WK017306";"46.2";"49.1"
"33632";"20300";"MW00000";"BU01730600";"2020JJ00";"Oldenzaal";"BU01730600";"46.2";"49.1"
"33635";"20300";"MW00000";"WK017307";"2020JJ00";"Oldenzaal";"WK017307";"52.3";"38.6"
"33638";"20300";"MW00000";"BU01730700";"2020JJ00";"Oldenzaal";"BU01730700";"52.3";"38.6"
"33641";"20300";"MW00000";"WK017308";"2020JJ00";"Oldenzaal";"WK017308";"53.8";"38.8"
"33644";"20300";"MW00000";"BU01730800";"2020JJ00";"Oldenzaal";"BU01730800";"53.8";"38.8"
"33647";"20300";"MW00000";"WK017309";"2020JJ00";"Oldenzaal";"WK017309";"55.3";"38.5"
"33650";"20300";"MW00000";"BU01730900";"2020JJ00";"Oldenzaal";"BU01730900";"55.3";"38.5"
"33653";"20300";"MW00000";"WK017310";"2020JJ00";"Oldenzaal";"WK017310";"56.2";"40.8"
"33656";"20300";"MW00000";"BU01731000";"2020JJ00";"Oldenzaal";"BU01731000";"56.2";"40.8"
"33659";"20300";"MW00000";"WK017311";"2020JJ00";"Oldenzaal";"WK017311";"47.1";"46.6"
"33662";"20300";"MW00000";"BU01731100";"2020JJ00";"Oldenzaal";"BU01731100";"47.1";"46.6"
"33665";"20300";"MW00000";"WK017312";"2020JJ00";"Oldenzaal";"WK017312";"61.0";"38.0"
"33668";"20300";"MW00000";"BU01731200";"2020JJ00";"Oldenzaal";"BU01731200";"61.0";"38.0"
"33671";"20300";"MW00000";"WK017313";"2020JJ00";"Oldenzaal";"WK017313";"59.0";"39.4"
"33674";"20300";"MW00000";"BU01731300";"2020JJ00";"Oldenzaal";"BU01731300";"59.0";"39.4"
"33677";"20300";"MW00000";"WK017314";"2020JJ00";"Oldenzaal";"WK017314";"60.3";"41.6"
"33680";"20300";"MW00000";"BU01731400";"2020JJ00";"Oldenzaal";"BU01731400";"60.3";"41.6"
"33683";"20300";"MW00000";"GM1773";"2020JJ00";"Olst-Wijhe";"GM1773";"46.3";"41.7"
"33686";"20300";"MW00000";"WK177301";"2020JJ00";"Olst-Wijhe";"WK177301";"44.6";"44.0"
"33689";"20300";"MW00000";"BU17730111";"2020JJ00";"Olst-Wijhe";"BU17730111";"42.5";"45.7"
"33692";"20300";"MW00000";"BU17730112";"2020JJ00";"Olst-Wijhe";"BU17730112";"39.0";"48.0"
"33695";"20300";"MW00000";"BU17730113";"2020JJ00";"Olst-Wijhe";"BU17730113";"51.2";"40.1"
"33698";"20300";"MW00000";"BU17730114";"2020JJ00";"Olst-Wijhe";"BU17730114";"46.9";"42.0"
"33701";"20300";"MW00000";"BU17730115";"2020JJ00";"Olst-Wijhe";"BU17730115";"43.7";"38.4"
"33704";"20300";"MW00000";"WK177302";"2020JJ00";"Olst-Wijhe";"WK177302";"47.8";"42.5"
"33707";"20300";"MW00000";"BU17730216";"2020JJ00";"Olst-Wijhe";"BU17730216";"43.7";"45.9"
"33710";"20300";"MW00000";"BU17730217";"2020JJ00";"Olst-Wijhe";"BU17730217";"47.4";"42.7"
"33713";"20300";"MW00000";"BU17730218";"2020JJ00";"Olst-Wijhe";"BU17730218";"53.5";"38.3"
"33716";"20300";"MW00000";"BU17730219";"2020JJ00";"Olst-Wijhe";"BU17730219";"51.4";"38.5"
"33719";"20300";"MW00000";"WK177303";"2020JJ00";"Olst-Wijhe";"WK177303";"46.2";"39.5"
"33722";"20300";"MW00000";"BU17730320";"2020JJ00";"Olst-Wijhe";"BU17730320";"46.2";"40.5"
"33725";"20300";"MW00000";"BU17730321";"2020JJ00";"Olst-Wijhe";"BU17730321";"46.1";"38.4"
"33728";"20300";"MW00000";"WK177304";"2020JJ00";"Olst-Wijhe";"WK177304";"44.8";"42.5"
"33731";"20300";"MW00000";"BU17730422";"2020JJ00";"Olst-Wijhe";"BU17730422";"43.0";"43.3"
"33734";"20300";"MW00000";"BU17730423";"2020JJ00";"Olst-Wijhe";"BU17730423";"54.8";"38.0"
"33737";"20300";"MW00000";"WK177305";"2020JJ00";"Olst-Wijhe";"WK177305";"48.9";"36.5"
"33740";"20300";"MW00000";"BU17730524";"2020JJ00";"Olst-Wijhe";"BU17730524";"49.8";"37.1"
"33743";"20300";"MW00000";"BU17730525";"2020JJ00";"Olst-Wijhe";"BU17730525";"48.5";"36.2"
"33746";"20300";"MW00000";"WK177306";"2020JJ00";"Olst-Wijhe";"WK177306";"47.5";"38.1"
"33749";"20300";"MW00000";"BU17730626";"2020JJ00";"Olst-Wijhe";"BU17730626";"47.5";"38.1"
"33752";"20300";"MW00000";"WK177307";"2020JJ00";"Olst-Wijhe";"WK177307";"44.8";"39.2"
"33755";"20300";"MW00000";"BU17730727";"2020JJ00";"Olst-Wijhe";"BU17730727";"44.0";"39.5"
"33758";"20300";"MW00000";"BU17730728";"2020JJ00";"Olst-Wijhe";"BU17730728";"46.0";"38.8"
"33761";"20300";"MW00000";"WK177308";"2020JJ00";"Olst-Wijhe";"WK177308";"44.8";"38.4"
"33764";"20300";"MW00000";"BU17730829";"2020JJ00";"Olst-Wijhe";"BU17730829";"44.8";"38.4"
"33767";"20300";"MW00000";"WK177309";"2020JJ00";"Olst-Wijhe";"WK177309";"47.2";"38.9"
"33770";"20300";"MW00000";"BU17730930";"2020JJ00";"Olst-Wijhe";"BU17730930";"47.2";"38.9"
"33773";"20300";"MW00000";"WK177310";"2020JJ00";"Olst-Wijhe";"WK177310";"49.3";"35.3"
"33776";"20300";"MW00000";"BU17731031";"2020JJ00";"Olst-Wijhe";"BU17731031";"49.3";"35.3"
"33779";"20300";"MW00000";"WK177311";"2020JJ00";"Olst-Wijhe";"WK177311";"44.1";"39.5"
"33782";"20300";"MW00000";"BU17731132";"2020JJ00";"Olst-Wijhe";"BU17731132";"44.1";"39.5"
"33785";"20300";"MW00000";"WK177312";"2020JJ00";"Olst-Wijhe";"WK177312";"48.5";"37.2"
"33788";"20300";"MW00000";"BU17731233";"2020JJ00";"Olst-Wijhe";"BU17731233";"48.5";"37.2"
"33791";"20300";"MW00000";"GM0175";"2020JJ00";"Ommen";"GM0175";"46.1";"42.1"
"33794";"20300";"MW00000";"WK017501";"2020JJ00";"Ommen";"WK017501";"47.2";"43.3"
"33797";"20300";"MW00000";"BU01750101";"2020JJ00";"Ommen";"BU01750101";"51.1";"47.9"
"33800";"20300";"MW00000";"BU01750102";"2020JJ00";"Ommen";"BU01750102";" .";" ."
